"fighter0_first_name","fighter0_last_name","fighter1_first_name","fighter1_last_name","event","date","location","gender","weight","title","wasDraw","method","rounds","fight_time","fighter0_nickname","fighter0_wins","fighter0_losses","fighter0_draws","fighter0_height","fighter0_weight","fighter0_reach","fighter0_stance","fighter0_birth_date","fighter1_nickname","fighter1_wins","fighter1_losses","fighter1_draws","fighter1_height","fighter1_weight","fighter1_reach","fighter1_stance","fighter1_birth_date"
"Angela","Hill","Nina","Nunes","UFC Fight Night: Poirier vs. Pettis","November 11, 2017","Norfolk, Virginia, USA","Female","Strawweight",0,0,"Decision - Unanimous",3,"5:00","Overkill",18,14,0,"5' 3""","115 lbs.","64""","Orthodox","Jan 12, 1985","",11,7,0,"5' 5""","125 lbs.","64""","Orthodox","Dec 03, 1985"
"Court","McGee","Sean","Strickland","UFC Fight Night: Poirier vs. Pettis","November 11, 2017","Norfolk, Virginia, USA","Male","Welterweight",0,0,"Decision - Unanimous",3,"5:00","The Crusher",23,13,0,"5' 11""","170 lbs.","75""","Orthodox","Dec 12, 1984","",29,7,0,"6' 1""","185 lbs.","76""","Orthodox","Feb 27, 1991"
"Jake","Collier","Marcel","Fortuna","UFC Fight Night: Poirier vs. Pettis","November 11, 2017","Norfolk, Virginia, USA","Male","Light Heavyweight",0,0,"Decision - Unanimous",3,"5:00","The Prototype",13,10,0,"6' 3""","230 lbs.","78""","Orthodox","Oct 25, 1988","",9,3,0,"6' 1""","205 lbs.","74""","Orthodox","Oct 22, 1985"
"Darren","Stewart","Karl","Roberson","UFC Fight Night: Poirier vs. Pettis","November 11, 2017","Norfolk, Virginia, USA","Male","Middleweight",0,0,"Submission",1,"3:41","The Dentist",12,8,0,"6' 0""","205 lbs.","74""","Orthodox","Dec 30, 1990","Baby K",9,6,0,"6' 1""","205 lbs.","74""","Southpaw","Oct 04, 1990"
"Michael","Bisping","Georges","St-Pierre","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Middleweight",1,0,"Submission",3,"4:23","The Count",30,9,0,"6' 1""","185 lbs.","75""","Orthodox","Feb 28, 1979","Rush",26,2,0,"5' 11""","185 lbs.","76""","Orthodox","May 19, 1981"
"Cody","Garbrandt","TJ","Dillashaw","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Bantamweight",1,0,"KO/TKO",2,"2:41","No Love",14,6,0,"5' 8""","135 lbs.","65""","Orthodox","Jul 07, 1991","",18,5,0,"5' 6""","135 lbs.","67""","Orthodox","Feb 07, 1986"
"Joanna","Jedrzejczyk","Rose","Namajunas","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Female","Strawweight",1,0,"KO/TKO",1,"3:03","",16,5,0,"5' 6""","115 lbs.","65""","Orthodox","Aug 18, 1987","Thug",14,7,0,"5' 5""","125 lbs.","65""","Orthodox","Jun 29, 1992"
"Stephen","Thompson","Jorge","Masvidal","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Welterweight",0,0,"Decision - Unanimous",3,"5:00","Wonderboy",17,8,1,"6' 0""","170 lbs.","75""","Orthodox","Feb 11, 1983","Gamebred",35,17,0,"5' 11""","170 lbs.","74""","Orthodox","Nov 12, 1984"
"Johny","Hendricks","Paulo","Costa","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Middleweight",0,0,"KO/TKO",2,"1:23","Bigg Rigg",18,8,0,"5' 9""","185 lbs.","69""","Southpaw","Sep 12, 1983","The Eraser",14,4,0,"6' 1""","185 lbs.","72""","Orthodox","Apr 21, 1991"
"James","Vick","Joe","Duffy","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Lightweight",0,0,"KO/TKO",2,"4:59","The Texecutioner",13,5,0,"6' 3""","155 lbs.","76""","Orthodox","Feb 23, 1987","Irish",16,5,0,"5' 10""","155 lbs.","73""","Orthodox","Feb 18, 1988"
"Walt","Harris","Mark","Godbeer","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Heavyweight",0,0,"DQ",1,"4:29","The Big Ticket",13,10,0,"6' 5""","250 lbs.","77""","Southpaw","Jun 10, 1983","The Hand Of",13,4,0,"6' 4""","240 lbs.","77""","Orthodox","Nov 22, 1983"
"Ovince","Saint Preux","Corey","Anderson","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Light Heavyweight",0,0,"KO/TKO",3,"1:25","",27,18,0,"6' 3""","205 lbs.","80""","Southpaw","Apr 08, 1983","Overtime",14,5,0,"6' 3""","205 lbs.","79""","Orthodox","Sep 22, 1989"
"Randy","Brown","Mickey","Gall","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Welterweight",0,0,"Decision - Unanimous",3,"5:00","Rudeboy",19,6,0,"6' 3""","170 lbs.","78""","Orthodox","Jul 08, 1990","",7,7,0,"6' 2""","170 lbs.","74""","Switch","Jan 22, 1992"
"Aleksei","Oleinik","Curtis","Blaydes","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Heavyweight",0,0,"TKO - Doctor's Stoppage",2,"1:39","The Boa Constrictor",60,17,1,"6' 2""","240 lbs.","80""","Orthodox","Jun 20, 1977","Razor",18,5,0,"6' 4""","265 lbs.","80""","Orthodox","Feb 18, 1991"
"Aiemann","Zahabi","Ricardo","Ramos","UFC 217: Bisping vs. St-Pierre","November 04, 2017","New York City, New York, USA","Male","Bantamweight",0,0,"KO/TKO",3,"1:58","",12,2,0,"5' 8""","135 lbs.","68""","Orthodox","Nov 19, 1987","",17,6,0,"5' 9""","145 lbs.","72""","Orthodox","Aug 01, 1995"
"Derek","Brunson","Lyoto","Machida","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Middleweight",0,0,"KO/TKO",1,"2:30","The One",23,9,0,"6' 1""","185 lbs.","77""","Southpaw","Jan 04, 1984","The Dragon",24,8,0,"6' 1""","185 lbs.","74""","Southpaw","May 30, 1978"
"Demian","Maia","Colby","Covington","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Welterweight",0,0,"Decision - Unanimous",3,"5:00","",28,11,0,"6' 1""","170 lbs.","72""","Southpaw","Nov 06, 1977","Chaos",17,5,0,"5' 11""","170 lbs.","72""","Orthodox","Feb 22, 1988"
"Pedro","Munhoz","Rob","Font","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Bantamweight",0,0,"Submission",1,"4:03","The Young Punisher",20,10,0,"5' 6""","135 lbs.","65""","Orthodox","Sep 07, 1986","",22,8,0,"5' 8""","135 lbs.","71""","Orthodox","Jun 25, 1987"
"Francisco","Trinaldo","Jim","Miller","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","Massaranduba",28,9,0,"5' 9""","170 lbs.","70""","Southpaw","Aug 24, 1978","A-10",38,18,0,"5' 8""","155 lbs.","71""","Southpaw","Aug 30, 1983"
"Thiago","Santos","Jack","Hermansson","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Middleweight",0,0,"KO/TKO",1,"4:59","Marreta",22,11,0,"6' 2""","205 lbs.","76""","Orthodox","Jan 07, 1984","The Joker",24,8,0,"6' 1""","185 lbs.","77""","Orthodox","Jun 10, 1988"
"John","Lineker","Marlon","Vera","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Bantamweight",0,0,"Decision - Unanimous",3,"5:00","Hands Of Stone",31,9,0,"5' 3""","135 lbs.","67""","Orthodox","Jun 12, 1990","Chito",23,10,1,"5' 8""","135 lbs.","70""","Switch","Dec 02, 1992"
"Vicente","Luque","Niko","Price","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Welterweight",0,0,"Submission",2,"4:08","The Silent Assassin",23,10,1,"5' 11""","170 lbs.","75""","Orthodox","Nov 27, 1991","The Hybrid",16,8,0,"6' 0""","170 lbs.","76""","Orthodox","Sep 29, 1989"
"Antonio","Carlos Junior","Jack","Marshman","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Middleweight",0,0,"Submission",1,"4:30","Cara De Sapato",11,5,0,"6' 2""","185 lbs.","79""","Orthodox","Mar 16, 1990","The Hammer",23,10,0,"6' 0""","185 lbs.","73""","Orthodox","Dec 19, 1989"
"Hacran","Dias","Jared","Gordon","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","Barnabe",23,6,1,"5' 8""","155 lbs.","69""","Orthodox","Jun 16, 1984","Flash",20,7,0,"5' 9""","155 lbs.","68""","Orthodox","Sep 06, 1988"
"Elizeu","Zaleski dos Santos","Max","Griffin","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Welterweight",0,0,"Decision - Unanimous",3,"5:00","Capoeira",25,8,1,"5' 11""","170 lbs.","73""","Orthodox","Dec 11, 1986","Pain",20,11,0,"5' 11""","170 lbs.","76""","Orthodox","Nov 29, 1985"
"Deiveson","Figueiredo","Jarred","Brooks","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Flyweight",0,0,"Decision - Split",3,"5:00","Deus Da Guerra",24,4,1,"5' 5""","135 lbs.","68""","Orthodox","Dec 18, 1987","The Monkey God",13,2,0,"5' 3""","125 lbs.","62""","Switch","May 02, 1993"
"Marcelo","Golm","Christian","Colombo","UFC Fight Night: Brunson vs. Machida","October 28, 2017","Sao Paulo, Sao Paulo, Brazil","Male","Heavyweight",0,0,"Submission",1,"2:08","",6,3,0,"6' 3""","249 lbs.","75""","Orthodox","Sep 15, 1992","",8,3,1,"6' 5""","265 lbs.","--","Orthodox","Jul 01, 1980"
"Donald","Cerrone","Darren","Till","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Male","Welterweight",0,0,"KO/TKO",1,"4:20","Cowboy",36,17,0,"6' 1""","155 lbs.","73""","Orthodox","Mar 29, 1983","The Gorilla",18,5,1,"6' 0""","185 lbs.","74""","Southpaw","Dec 24, 1992"
"Karolina","Kowalkiewicz","Jodie","Esquibel","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Female","Strawweight",0,0,"Decision - Unanimous",3,"5:00","",16,9,0,"5' 3""","115 lbs.","64""","Orthodox","Oct 15, 1985","",6,6,0,"5' 1""","115 lbs.","64""","Orthodox","May 07, 1986"
"Jan","Blachowicz","Devin","Clark","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Male","Light Heavyweight",0,0,"Submission",2,"3:02","",29,10,1,"6' 2""","205 lbs.","78""","Orthodox","Feb 24, 1983","Brown Bear",14,9,0,"6' 0""","205 lbs.","75""","Orthodox","Apr 12, 1990"
"Oskar","Piechota","Jonathan","Wilson","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Male","Middleweight",0,0,"Decision - Unanimous",3,"5:00","Imadlo",11,3,1,"6' 0""","185 lbs.","76""","Southpaw","Jan 24, 1990","Johnny Bravo",7,3,0,"6' 2""","205 lbs.","75""","Southpaw","Jul 17, 1987"
"Marcin","Held","Nasrat","Haqparast","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Male","Lightweight",0,0,"Decision - Unanimous",3,"5:00","",23,7,0,"5' 9""","155 lbs.","71""","Orthodox","Jan 18, 1992","",17,5,0,"5' 10""","155 lbs.","72""","Southpaw","Aug 22, 1995"
"Damian","Stasiak","Brian","Kelleher","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Male","Bantamweight",0,0,"KO/TKO",3,"3:39","Webster",10,6,0,"5' 5""","135 lbs.","70""","Orthodox","Feb 20, 1990","Boom",24,16,0,"5' 6""","135 lbs.","66""","Switch","Aug 19, 1986"
"Sam","Alvey","Ramazan","Emeev","UFC Fight Night: Cerrone vs. Till","October 21, 2017","Gdansk, Poland","Male","Middleweight",0,0,"Decision - Unanimous",3,"5:00","Smile'n",33,18,1,"6' 2""","185 lbs.","75""","Southpaw","May 06, 1986","Gorets",20,6,0,"5' 10""","170 lbs.","76""","Southpaw","May 23, 1987"
